qid,band,pi_en,pi_cm,pi_zh
1019649,80-100,0.06384152339279568,-0.04248613849800661,-0.07473116891496666
995280,80-100,0.0051321942726312055,-0.05566411141570633,-0.06150547708307525
896479,80-100,0.027419126494765578,-0.046009783707303624,-0.1582179190717249
1015055,80-100,-0.008520187445964483,-0.07789841537402156,-0.06409323703174637
663771,80-100,0.007757752477944852,-0.09192365779731981,-0.08678033583339327
987237,80-100,0.022474938312953427,-0.08751699699458819,-0.10711165297214903
617611,80-100,0.02561956097516746,-0.07746767338255758,-0.10208928980713697
1096739,80-100,0.019858013163507413,-0.11482987107286047,-0.11467121432085989
414733,80-100,0.010092121635375961,-0.07053454450249891,-0.10040436464606944
862448,80-100,0.02996696958377485,-0.10515014224116245,-0.12400400849364962
1082265,80-100,0.0035237182747993243,-0.04811748198817713,-0.08069000350682129
1003277,80-100,-0.005737157522138898,-0.06818880219377421,-0.10893009599437062
733186,80-100,0.010413299415552114,-0.12679883989277077,-0.11894018730113261
25344,80-100,0.023419315825224368,-0.0677373565436151,-0.09064053280033785
231298,80-100,0.00585347452413716,-0.0963938815311644,-0.10358613333294958
1037188,80-100,0.012369467320477529,-0.10152599378064905,-0.10152606882947854
1095523,80-100,0.013332317559387352,-0.10107543263368649,-0.11104746900830989
412319,80-100,0.0027999433946180007,-0.09606090481005405,-0.10459406941296927
570070,80-100,0.03982804368733237,-0.03567467442609061,-0.052684472781421195
374799,80-100,0.016360738713820915,-0.09605267412640109,-0.11590546750542957
1083472,80-100,0.014616221320946286,-0.07955903889574037,-0.07955903889574037
866139,80-100,-0.03587280792483068,-0.1342239083885753,-0.1352199961282158
391481,80-100,-0.024154878924923545,-0.0817425693191103,-0.09310109406055457
1096180,80-100,-0.008542233187157359,-0.10533872245313163,-0.11430768365006519
927196,80-100,0.04985821702594906,-0.06543294094233755,-0.09102056909790443
845304,80-100,-0.012563916428657545,-0.09250064178140882,-0.09977785724168627
1007550,80-100,0.018847671067874723,-0.09379165467809158,-0.10014238638767556
257885,80-100,-0.01465411931653971,-0.10691893815685607,-0.10691893815685607
320025,80-100,0.025167537988459044,-0.0900293149221051,-0.10942941079353581
1054958,80-100,-0.019009431879492705,-0.13894956035183023,-0.17093956571905605
624176,80-100,0.0727749219084726,-0.05582674850273518,-0.0836641879522263
168175,80-100,-0.06414118005254377,-0.12372690135369839,-0.1691433086509667
278658,80-100,0.03798780849292836,-0.07008947453775462,-0.08904412114509533
952452,80-100,0.0019508227672782458,-0.07787686871875057,-0.06795886577256433
290499,80-100,0.02208787593171112,-0.07921469451068258,-0.08447276243132158
1087455,80-100,-0.00241108651062864,-0.07720987140109464,-0.09262387631133076
1025801,80-100,0.044719925512032216,-0.045889284134282796,-0.06126328253407317
408563,80-100,0.025481452408951874,-0.08916071676565974,-0.11667054245387265
25534,80-100,0.010792299237893141,-0.10894003780410141,-0.14838423645807527
588829,80-100,0.018910764042823415,-0.1257557465271969,-0.12992556977696065
869891,80-100,0.010055699214572365,-0.07268005471701054,-0.11567046282753717
257335,80-100,-0.020127839412446374,-0.10586114929044405,-0.12714556266523205
1041159,80-100,-0.016193447368550325,-0.13216128090762974,-0.12187353527051842
588888,80-100,-0.002163269798446937,-0.12234338665333094,-0.11967984960676692
868919,80-100,-0.010949079627419794,-0.10538122789164013,-0.11868153178744945
1087047,80-100,0.034384264094139465,-0.08910698772537712,-0.09556807236424801
1081595,80-100,0.018292736588269118,-0.07802341926228096,-0.09116259916794663
454258,80-100,0.0027756846467402356,-0.08800393730701703,-0.09965874216954503
1060616,80-100,0.01624419202766404,-0.10008878138406734,-0.11761610295294164
301061,80-100,0.046491822255345906,-0.023041516556721032,-0.01763568457534113
761096,80-100,-0.003772139052156157,-0.10213050258412783,-0.13652974246604815
992946,80-100,0.006200087914677245,-0.050725495704862275,-0.07165136782609165
1098010,80-100,-0.0364157201950968,-0.10613935970530357,-0.12370084783451726
185009,80-100,-0.004346810705428789,-0.09728409262137191,-0.13402640135214572
940386,80-100,0.00714055879541662,-0.0884128246398165,-0.10309678743589719
247717,80-100,0.03516195896399978,-0.09172109342176298,-0.12552043322893172
984434,80-100,-0.010539124244590296,-0.11728960882384115,-0.13374832717940877
1094519,80-100,-0.0031390534284702724,-0.042452407142065954,-0.0870096068491758
1097619,80-100,-0.05809372495191292,-0.0794902079036871,-0.10501802935418836
308032,80-100,-0.013655344326084777,-0.1280102111363049,-0.12577638248427309
283154,80-100,-0.0010549738349689211,-0.09224091293854586,-0.09212329680476185
1046952,80-100,-0.018707312758540866,-0.08317180775577182,-0.06642783193595533
1087589,80-100,-0.0090216143980388,-0.036030498866650655,-0.06403045913362926
688644,80-100,0.01847724844481355,-0.06929504616852283,-0.07824297887212159
1027812,80-100,0.04983065921358698,-0.04162072643762499,-0.06499890668951425
144491,80-100,-0.018440680610904654,-0.09896228005174033,-0.12994999527869158
925571,80-100,-0.029078301435594915,-0.11474545975951142,-0.11474545975951142
1024667,80-100,0.02377146856669982,-0.06088576437986061,-0.07150430202518186
1040312,80-100,0.04604421070267125,-0.06649810530517075,-0.07525907184177633
854785,80-100,0.03315681698015746,-0.07047780504786012,-0.07764512215674302
64960,80-100,0.04096937056369724,-0.07510604934190351,-0.07366899142843297
924047,80-100,0.031222822580552097,-0.04597355347755113,-0.09726435367000233
891719,80-100,-0.01797354326274274,-0.08364496276439205,-0.10673631030995588
948532,80-100,0.059515155849001786,-0.10234928678729785,-0.12528169435642492
54235,80-100,0.007763366480218248,-0.06596326330045532,-0.08139279562062667
1017952,80-100,0.0138534948111137,-0.09243679228889726,-0.10327212569588559
992531,80-100,0.010196733334993446,-0.10123484398508047,-0.11561312723544181
142382,80-100,-0.04124890808523776,-0.08219274593975304,-0.10467933868645607
1057015,80-100,0.04085372578991074,-0.08457098821935971,-0.09584608486871679
987567,80-100,-0.029579296632455038,-0.09895536963157107,-0.1277589112714887
1065558,80-100,-0.024716016918396595,-0.09743198715109137,-0.0986484523192739
1096944,80-100,0.030096541140259697,-0.07831458117167775,-0.11144104373997499
278863,80-100,0.013377392775340669,-0.1141471204102746,-0.12780498783757369
80876,80-100,0.01120399622664469,-0.0736043076980207,-0.1218456903169954
842221,80-100,-0.04282894783893865,-0.11323620546819856,-0.13283259028299554
255027,80-100,0.01774786763395839,-0.09913215912071316,-0.09367964195558517
1089696,80-100,0.028292337971967004,-0.10664428599201603,-0.14738284218138745
858421,80-100,0.00040771034851287344,-0.07867995243266354,-0.0986751178759646
1030623,80-100,0.013318577187699552,-0.024922110999918277,-0.053331452830496034
1040793,80-100,0.015943662140962565,-0.06695187759362553,-0.07316309574336297
291248,80-100,0.013313652650670797,-0.06689613960265174,-0.0950854722765758
569674,80-100,0.018478598891128566,-0.06954125094969543,-0.09837508347064167
988710,80-100,0.026420774308217685,-0.08285198665892513,-0.04017689115269238
262974,80-100,-0.030274847697226326,-0.13344684400174434,-0.15215861835754943
1097995,80-100,0.007028762651312675,-0.10972688232967019,-0.1167779476005849
1087185,80-100,0.03720198094671688,-0.06915074572813333,-0.06788514743590562
667932,80-100,0.0012058232499633816,-0.1025113648954412,-0.10027443192740151
314907,80-100,0.007179078355442622,-0.045846015410135846,-0.0954255169140579
15063,80-100,-0.0070952169395921555,-0.07838840335802554,-0.08235477715242981
144254,80-100,-0.029288133747001045,-0.1107496911167345,-0.13405326343396745
435794,80-100,0.022027341481162248,-0.060800586252991104,-0.07180604547866674
1003006,80-100,0.02104133692629533,-0.08631496620544557,-0.07639824713697488
1027817,80-100,0.021675563336633775,-0.12190963124113284,-0.14519845776358653
58571,80-100,-0.016945612892144447,-0.08659926905561327,-0.09552510329752789
1011140,80-100,0.029221691609401582,-0.025905295978978792,-0.05999893570571323
987791,80-100,0.01612791775709109,-0.06411706539709672,-0.061331705185073374
909547,80-100,-0.0063637731943470485,-0.0988616779316702,-0.11219506042314546
217246,80-100,-0.0012849230585659102,-0.1170649889984558,-0.12169579024357319
329515,80-100,0.009780169039570507,-0.10205871105549838,-0.11458118847686893
954144,80-100,5.4822749239798185e-05,-0.08915112079636274,-0.10479432143550543
1100229,80-100,-0.06270596940067209,-0.15362750389976315,-0.14810538618775446
591898,80-100,0.019629632977535585,-0.1069483372167261,-0.12447745766132899
1102300,80-100,0.0011735058850219351,-0.11080549480669835,-0.11472234526717189
809798,80-100,0.05788802160157189,-0.08962106633380727,-0.1145768042397883
955117,80-100,0.007524158519038374,-0.06577494518259805,-0.09416137818094007
468762,80-100,0.06419124461003621,-0.04821470999853436,-0.07002125760911179
1005476,80-100,0.017045234557674205,-0.07166198994759139,-0.07756442582942819
786937,80-100,0.06618858220253351,-0.0721868891995632,-0.08234932876765941
428847,80-100,-0.00031449886060005636,-0.07506005512047186,-0.05937797333557748
205809,80-100,-0.047074240736398036,-0.14728355124888476,-0.14728355124888476
868953,80-100,0.022526761128480798,-0.0786282203762671,-0.1366076678150135
73094,80-100,-0.02071656432231998,-0.14293939248301804,-0.16126631766243113
1005163,80-100,0.020632918264567944,-0.059772305159658534,-0.08077458351647547
968608,80-100,0.022178942754964306,-0.0818550766857791,-0.0928211974573235
327640,80-100,-0.020307718332564045,-0.10101468543749625,-0.17186343030038384
1082339,80-100,0.03737307712817582,-0.1002800450804566,-0.09363975333599617
645472,80-100,0.008868188768794525,-0.059242012781847,-0.05566691913688582
1093196,80-100,-0.025742509951821993,-0.11739275621488784,-0.13194767618000322
1033725,80-100,0.019033314154725464,-0.09138216161761392,-0.10859203588206102
786157,80-100,0.05067059988184813,-0.0704506496877629,-0.08106724787528086
1089143,80-100,0.06178811134645038,-0.0794686311099204,-0.09284987666109931
405330,80-100,-0.027668030481298317,-0.1479253884011134,-0.13953175918919586
824371,80-100,-0.007674169155870332,-0.11162876634907205,-0.12118409956477444
1095922,80-100,0.03322073676134632,-0.10669775477522875,-0.10244293173120224
1036627,80-100,-0.008059778428111682,-0.07793423745778257,-0.08224474921781855
242107,80-100,0.012682648667801862,-0.09399303544665481,-0.11516469674232829
1079086,80-100,0.03359981128383738,-0.08784003930738576,-0.09917814817876337
828779,80-100,-0.003252948905079194,-0.09772496759537251,-0.10858572826421937
70340,80-100,0.012443408447021569,-0.07835327449224111,-0.09883900503037765
1084838,80-100,0.05017494492206307,-0.05201883420292262,-0.06027770081438375
1019724,80-100,0.04559672113075906,-0.04775630444191435,-0.04775630444191435
12903,80-100,-0.05516401348037201,-0.12847628192943422,-0.12342566754354525
1099595,80-100,-0.015510780093835764,-0.03842687533003883,-0.06640483172080103
1022577,80-100,0.020389680823770927,-0.08177070878242343,-0.08577701883343139
1026711,80-100,0.0020754744223059583,-0.1612485645304676,-0.14987575136604936
77323,80-100,0.026264409799993768,-0.09276262444297556,-0.09733373564074073
1000959,80-100,-0.018065448372130807,-0.10090278312961712,-0.11929211825793792
859870,80-100,-0.009195387502607164,-0.10473725508660525,-0.12490630654788759
469873,80-100,0.01386368236497614,-0.08049260962642957,-0.08280657458064929
1087238,80-100,-0.024173995431587138,-0.11518855389187002,-0.1119631914505814
986068,80-100,0.011017530763498241,-0.08142231395649993,-0.10277919750103257
1000006,80-100,0.022313064938006073,-0.10590719637561329,-0.11780631815514075
138127,80-100,-0.009957949306368771,-0.061347290108794555,-0.11195458236647143
1059045,80-100,0.022062134474479893,-0.0783903555108493,-0.08219879258041016
771239,80-100,-0.009164789543337635,-0.13104971094390855,-0.13782908590325554
902919,80-100,0.005990924149014254,-0.09696468364086838,-0.10051759308583737
156566,80-100,-0.025538304311706145,-0.10283111195615519,-0.11747954838887179
1010524,80-100,0.038082543748405716,-0.1044698109699767,-0.11935633624124592
1095654,80-100,-0.0039032180272958582,-0.0996267198957285,-0.08178559859599496
908237,80-100,0.03549182072939995,-0.06166992793008921,-0.046733588388623064
249821,80-100,0.04023751395379853,-0.0894646782259223,-0.11318108155626194
569473,80-100,-0.004422999465680807,-0.14203574478035047,-0.12425519913190478
1016154,80-100,0.0027332894828020586,-0.10604637359438068,-0.09984061471917532
570979,80-100,-0.006064809111375732,-0.07870941268986732,-0.12382669850564451
953355,80-100,0.04358177726220078,-0.08309388166886039,-0.11609585823504531
644023,80-100,-0.0019273801884241472,-0.12312111385498775,-0.12129930823900265
1089760,80-100,-0.03580735012963568,-0.09523649121587152,-0.10858321937482726
865660,80-100,0.05788564314642924,-0.06347921269305172,-0.07957128313562542
249176,80-100,0.03527008739373055,-0.0759600422409461,-0.08996608702569099
259763,80-100,0.024663062519237635,-0.06462865302084256,-0.09891214800929704
426214,80-100,0.0013311644269218305,-0.08363029586588727,-0.12239890276472816
987644,80-100,-0.0076319118044253075,-0.09900392937426422,-0.12118517163954891
902855,80-100,0.02846192280390049,-0.07136876189677673,-0.10798394013394373
176701,80-100,-0.007656971405553556,-0.10756957051824302,-0.1000500459190749
927989,80-100,0.019142811884614943,-0.058265770938902145,-0.07467810555535523
1089727,80-100,-0.04373313709979355,-0.08986797867417678,-0.1473372612674022
267012,80-100,-0.008057109938179714,-0.15424429928170652,-0.16741441212193875
156688,80-100,0.010200597615050528,-0.12092224765565879,-0.14314456672754908
73257,80-100,-0.005951275332285219,-0.08069978331879638,-0.11229069893540733
100307,80-100,-0.0023272068535214255,-0.05445173168056,-0.09493849638459749
567630,80-100,0.03604719327462022,-0.06151246712695546,-0.06882821099934935
760367,80-100,0.018102615544927817,-0.09914153184586519,-0.09206304714268697
884533,80-100,0.02633999794942662,-0.129871094032118,-0.137013066166151
249866,80-100,0.006047702275546333,-0.05711327742178195,-0.054162605809353725
596088,80-100,0.047680528978276945,-0.10055785835155492,-0.10704892224942258
826153,80-100,-0.027489807147393918,-0.10131520175612681,-0.12007380068751994
835478,80-100,0.03571998741394805,-0.08776354356301508,-0.09575474483246069
1017537,80-100,-0.02753142387417745,-0.13135120694624564,-0.1452096738316449
1028711,80-100,0.01816195883511165,-0.06076266138669564,-0.05596048946454102
1083095,80-100,0.03934795178579014,-0.04254304534801519,-0.08849874406176883
825948,80-100,0.043083529673557816,-0.04195860841480033,-0.03125842439204301
277701,80-100,0.009695738468580888,-0.13294360646720177,-0.1252131757394016
409071,80-100,0.027283623714891493,-0.05441052919060713,-0.03895935918923615
243244,80-100,-0.004939359447433449,-0.1089450370169627,-0.10396006180954064
1002426,80-100,-0.013538890762883563,-0.1361910005127865,-0.1361910005127865
133037,80-100,-0.004508540203117338,-0.11192321422376209,-0.09930764721161195
656345,80-100,-0.010057382686388856,-0.13039174641725151,-0.11680849681836886
1021639,80-100,-0.04057161414167893,-0.12351057145411778,-0.13648181718234847
900731,80-100,0.025053452943658093,-0.05609145884091635,-0.050343221488393285
314307,80-100,-0.00042282087108349437,-0.08787604545469704,-0.11858990250820013
1006199,80-100,-0.03497891864609041,-0.11810175591702576,-0.12107873436087194
1068924,80-100,0.010485010207804294,-0.08882647320888443,-0.09191654970125365
723781,80-100,-0.003949718810111316,-0.09414673879441264,-0.11072756534209631
222158,80-100,0.00016219124051684158,-0.1300565024056443,-0.13195703517113358
